Phi[deg],Theta[deg],rETotal[mV]
-96,48,5166.82
-94,48,5143.06
-92,48,5128.93
-90,48,5124.51
-88,48,5129.84
-86,48,5144.88
-84,48,5169.51
-82,48,5203.58
-80,48,5246.87
-78,48,5299.09
-76,48,5359.93
-74,48,5429.01
-72,48,5505.94
-70,48,5590.28
-68,48,5681.55
-66,48,5779.28
-64,48,5882.96
-62,48,5992.07
-60,48,6106.07
-58,48,6224.42
-56,48,6346.56
-54,48,6471.93
-52,48,6599.97
-50,48,6730.1
-48,48,6861.74
-46,48,6994.3
-44,48,7127.19
-42,48,7259.82
-40,48,7391.59
-38,48,7521.9
-36,48,7650.16
-34,48,7775.75
-32,48,7898.09
-30,48,8016.59
-28,48,8130.67
-26,48,8239.76
-24,48,8343.31
-22,48,8440.79
-20,48,8531.69
-18,48,8615.53
-16,48,8691.86
-14,48,8760.25
-12,48,8820.35
-10,48,8871.81
-8,48,8914.35
-6,48,8947.72
-4,48,8971.73
-2,48,8986.26
0,48,8991.22
2,48,8986.58
4,48,8972.36
6,48,8948.66
8,48,8915.6
10,48,8873.38
12,48,8822.23
14,48,8762.44
16,48,8694.35
18,48,8618.33
20,48,8534.79
22,48,8444.19
24,48,8347
26,48,8243.73
28,48,8134.92
30,48,8021.11
32,48,7902.87
34,48,7780.79
36,48,7655.44
38,48,7527.43
40,48,7397.35
42,48,7265.8
44,48,7133.38
46,48,7000.68
48,48,6868.31
50,48,6736.84
52,48,6606.88
54,48,6478.99
56,48,6353.75
58,48,6231.74
60,48,6113.52
62,48,5999.63
64,48,5890.64
66,48,5787.08
68,48,5689.47
70,48,5598.32
72,48,5514.13
74,48,5437.37
76,48,5368.47
78,48,5307.86
80,48,5255.89
82,48,5212.91
84,48,5179.19
86,48,5154.96
88,48,5140.4
90,48,5135.6
92,48,5140.61
94,48,5155.41
96,48,5179.91
98,48,5213.96
100,48,5257.36
102,48,5309.82
104,48,5371.04
106,48,5440.65
108,48,5518.24
110,48,5603.36
112,48,5695.54
114,48,5794.28
116,48,5899.06
118,48,6009.35
120,48,6124.58
122,48,6244.19
124,48,6367.61
126,48,6494.25
128,48,6623.53
130,48,6754.84
132,48,6887.59
134,48,7021.17
136,48,7154.97
138,48,7288.38
140,48,7420.79
142,48,7551.59
144,48,7680.17
146,48,7805.92
148,48,7928.25
150,48,8046.55
152,48,8160.26
154,48,8268.82
156,48,8371.66
158,48,8468.28
160,48,8558.16
162,48,8640.85
164,48,8715.9
166,48,8782.92
168,48,8841.54
170,48,8891.44
172,48,8932.37
174,48,8964.08
176,48,8986.42
178,48,8999.25
180,48,9002.52
-180,50,9004.35
-178,50,8997.69
-176,50,8980.86
-174,50,8953.98
-172,50,8917.18
-170,50,8870.7
-168,50,8814.78
-166,50,8749.75
-164,50,8675.97
-162,50,8593.84
-160,50,8503.81
-158,50,8406.35
-156,50,8301.98
-154,50,8191.24
-152,50,8074.68
-150,50,7952.89
-148,50,7826.47
-146,50,7696.02
-144,50,7562.16
-142,50,7425.51
-140,50,7286.71
-138,50,7146.37
-136,50,7005.13
-134,50,6863.61
-132,50,6722.44
-130,50,6582.24
-128,50,6443.61
-126,50,6307.19
-124,50,6173.58
-122,50,6043.37
-120,50,5917.18
-118,50,5795.6
-116,50,5679.21
-114,50,5568.6
-112,50,5464.34
-110,50,5366.97
-108,50,5277.04
-106,50,5195.07
-104,50,5121.53
-102,50,5056.87
-100,50,5001.51
-98,50,4955.8
-96,50,4920.05
-94,50,4894.49
-92,50,4879.3
-90,50,4874.57
-88,50,4880.35
-86,50,4896.57
-84,50,4923.13
-82,50,4959.83
-80,50,5006.42
-78,50,5062.58
-76,50,5127.94
-74,50,5202.1
-72,50,5284.59
-70,50,5374.93
-68,50,5472.62
-66,50,5577.11
-64,50,5687.86
-62,50,5804.3
-60,50,5925.87
-58,50,6051.98
-56,50,6182.04
-54,50,6315.46
-52,50,6451.65
-50,50,6590
-48,50,6729.9
-46,50,6870.74
-44,50,7011.9
-42,50,7152.75
-40,50,7292.69
-38,50,7431.06
-36,50,7567.25
-34,50,7700.62
-32,50,7830.55
-30,50,7956.41
-28,50,8077.59
-26,50,8193.48
-24,50,8303.51
-22,50,8407.1
-20,50,8503.7
-18,50,8592.81
-16,50,8673.94
-14,50,8746.65
-12,50,8810.53
-10,50,8865.23
-8,50,8910.43
-6,50,8945.89
-4,50,8971.39
-2,50,8986.79
0,50,8992
2,50,8986.99
4,50,8971.8
6,50,8946.51
8,50,8911.27
10,50,8866.28
12,50,8811.81
14,50,8748.15
16,50,8675.68
18,50,8594.79
20,50,8505.92
22,50,8409.57
24,50,8306.24
26,50,8196.48
28,50,8080.85
30,50,7959.93
32,50,7834.34
34,50,7704.68
36,50,7571.57
38,50,7435.65
40,50,7297.53
42,50,7157.84
44,50,7017.23
46,50,6876.3
48,50,6735.68
50,50,6595.99
52,50,6457.83
54,50,6321.82
56,50,6188.57
58,50,6058.66
60,50,5932.69
62,50,5811.25
64,50,5694.93
66,50,5584.29
68,50,5479.92
70,50,5382.35
72,50,5292.13
74,50,5209.78
76,50,5135.79
78,50,5070.61
80,50,5014.68
82,50,4968.35
84,50,4931.96
86,50,4905.77
88,50,4889.97
90,50,4884.68
92,50,4889.96
94,50,4905.78
96,50,4932.05
98,50,4968.58
100,50,5015.14
102,50,5071.42
104,50,5137.07
106,50,5211.67
108,50,5294.76
110,50,5385.85
112,50,5484.42
114,50,5589.93
116,50,5701.8
118,50,5819.46
120,50,5942.31
122,50,6069.75
124,50,6201.17
126,50,6335.96
128,50,6473.49
130,50,6613.13
132,50,6754.26
134,50,6896.25
136,50,7038.44
138,50,7180.22
140,50,7320.93
142,50,7459.93
144,50,7596.59
146,50,7730.26
148,50,7860.31
150,50,7986.11
152,50,8107.06
154,50,8222.54
156,50,8331.99
158,50,8434.83
160,50,8530.53
162,50,8618.6
164,50,8698.56
166,50,8769.97
168,50,8832.46
170,50,8885.68
172,50,8929.34
174,50,8963.19
176,50,8987.05
178,50,9000.8
180,50,9004.35
-180,52,9006.99
-178,52,9000
-176,52,8982.21
-174,52,8953.75
-172,52,8914.78
-170,52,8865.52
-168,52,8806.27
-166,52,8737.36
-164,52,8659.18
-162,52,8572.17
-160,52,8476.79
-158,52,8373.56
-156,52,8263.03
-154,52,8145.77
-152,52,8022.38
-150,52,7893.48
-148,52,7759.69
-146,52,7621.66
-144,52,7480.04
-142,52,7335.48
-140,52,7188.63
-138,52,7040.17
-136,52,6890.73
-134,52,6740.97
-132,52,6591.55
-130,52,6443.09
-128,52,6296.26
-126,52,6151.68
-124,52,6009.98
-122,52,5871.81
-120,52,5737.79
-118,52,5608.56
-116,52,5484.72
-114,52,5366.92
-112,52,5255.75
-110,52,5151.83
-108,52,5055.74
-106,52,4968.05
-104,52,4889.3
-102,52,4819.99
-100,52,4760.6
-98,52,4711.52
-96,52,4673.11
-94,52,4645.65
-92,52,4629.33
-90,52,4624.28
-88,52,4630.53
-86,52,4648.02
-84,52,4676.61
-82,52,4716.08
-80,52,4766.15
-78,52,4826.44
-76,52,4896.54
-74,52,4975.98
-72,52,5064.24
-70,52,5160.8
-68,52,5265.08
-66,52,5376.49
-64,52,5494.46
-62,52,5618.35
-60,52,5747.58
-58,52,5881.51
-56,52,6019.53
-54,52,6161.03
-52,52,6305.36
-50,52,6451.91
-48,52,6600.04
-46,52,6749.11
-44,52,6898.48
-42,52,7047.5
-40,52,7195.53
-38,52,7341.9
-36,52,7485.96
-34,52,7627.04
-32,52,7764.48
-30,52,7897.64
-28,52,8025.86
-26,52,8148.5
-24,52,8264.95
-22,52,8374.6
-20,52,8476.87
-18,52,8571.22
-16,52,8657.13
-14,52,8734.12
-12,52,8801.77
-10,52,8859.69
-8,52,8907.55
-6,52,8945.07
-4,52,8972.05
-2,52,8988.31
0,52,8993.78
2,52,8988.41
4,52,8972.24
6,52,8945.38
8,52,8907.96
10,52,8860.22
12,52,8802.44
14,52,8734.94
16,52,8658.11
18,52,8572.39
20,52,8478.24
22,52,8376.18
24,52,8266.76
26,52,8150.55
28,52,8028.16
30,52,7900.21
32,52,7767.32
34,52,7630.16
36,52,7489.37
38,52,7345.6
40,52,7199.52
42,52,7051.77
44,52,6903.03
46,52,6753.92
48,52,6605.11
50,52,6457.22
52,52,6310.9
54,52,6166.77
56,52,6025.47
58,52,5887.62
60,52,5753.85
62,52,5624.76
64,52,5500.99
66,52,5383.15
68,52,5271.84
70,52,5167.66
72,52,5071.21
74,52,4983.06
76,52,4903.76
78,52,4833.81
80,52,4773.7
82,52,4723.85
84,52,4684.64
86,52,4656.36
88,52,4639.24
90,52,4633.43
92,52,4638.99
94,52,4655.88
96,52,4684
98,52,4723.13
100,52,4773.02
102,52,4833.3
104,52,4903.56
106,52,4983.34
108,52,5072.13
110,52,5169.37
112,52,5274.5
114,52,5386.92
116,52,5506
118,52,5631.13
120,52,5761.68
122,52,5896.99
124,52,6036.44
126,52,6179.37
128,52,6325.13
130,52,6473.07
132,52,6622.54
134,52,6772.87
136,52,6923.41
138,52,7073.48
140,52,7222.42
142,52,7369.55
144,52,7514.22
146,52,7655.74
148,52,7793.45
150,52,7926.7
152,52,8054.82
154,52,8177.2
156,52,8293.2
158,52,8402.24
160,52,8503.74
162,52,8597.17
164,52,8682.02
166,52,8757.83
168,52,8824.18
170,52,8880.71
172,52,8927.11
174,52,8963.1
176,52,8988.5
178,52,9003.15
180,52,9006.99
-180,54,9010.41
-178,54,9003.09
-176,54,8984.36
-174,54,8954.34
-172,54,8913.22
-170,54,8861.23
-168,54,8798.67
-166,54,8725.92
-164,54,8643.39
-162,54,8551.54
-160,54,8450.87
-158,54,8341.94
-156,54,8225.33
-154,54,8101.63
-152,54,7971.5
-150,54,7835.57
-148,54,7694.51
-146,54,7549
-144,54,7399.72
-142,54,7247.36
-140,54,7092.59
-138,54,6936.1
-136,54,6778.57
-134,54,6620.67
-132,54,6463.08
-130,54,6306.45
-128,54,6151.45
-126,54,5998.74
-124,54,5848.98
-122,54,5702.82
-120,54,5560.93
-118,54,5423.96
-116,54,5292.57
-114,54,5167.42
-112,54,5049.18
-110,54,4938.5
-108,54,4836.02
-106,54,4742.37
-104,54,4658.16
-102,54,4583.96
-100,54,4520.3
-98,54,4467.65
-96,54,4426.42
-94,54,4396.92
-92,54,4379.4
-90,54,4373.99
-88,54,4380.74
-86,54,4399.57
-84,54,4430.33
-82,54,4472.76
-80,54,4526.51
-78,54,4591.16
-76,54,4666.24
-74,54,4751.21
-72,54,4845.48
-70,54,4948.47
-68,54,5059.55
-66,54,5178.06
-64,54,5303.38
-62,54,5434.85
-60,54,5571.81
-58,54,5713.63
-56,54,5859.64
-54,54,6009.2
-52,54,6161.65
-50,54,6316.36
-48,54,6472.65
-46,54,6629.88
-44,54,6787.38
-42,54,6944.47
-40,54,7100.49
-38,54,7254.75
-36,54,7406.57
-34,54,7555.26
-32,54,7700.13
-30,54,7840.49
-28,54,7975.66
-26,54,8104.97
-24,54,8227.76
-22,54,8343.4
-20,54,8451.28
-18,54,8550.8
-16,54,8641.44
-14,54,8722.67
-12,54,8794.05
-10,54,8855.16
-8,54,8905.65
-6,54,8945.23
-4,54,8973.67
-2,54,8990.8
0,54,8996.51
2,54,8990.79
4,54,8973.66
6,54,8945.22
8,54,8905.66
10,54,8855.2
12,54,8794.14
14,54,8722.84
16,54,8641.7
18,54,8551.2
20,54,8451.82
22,54,8344.12
24,54,8228.69
26,54,8106.12
28,54,7977.06
30,54,7842.16
32,54,7702.09
34,54,7557.52
36,54,7409.15
38,54,7257.64
40,54,7103.7
42,54,6948
44,54,6791.22
46,54,6634.03
48,54,6477.09
50,54,6321.08
52,54,6166.63
54,54,6014.41
56,54,5865.07
58,54,5719.25
60,54,5577.61
62,54,5440.79
64,54,5309.46
66,54,5184.25
68,54,5065.83
70,54,4954.85
72,54,4851.95
74,54,4757.76
76,54,4672.89
78,54,4597.93
80,54,4533.41
82,54,4479.83
84,54,4437.62
86,54,4407.11
88,54,4388.59
90,54,4382.22
92,54,4388.07
94,54,4406.1
96,54,4436.18
98,54,4478.09
100,54,4531.48
102,54,4595.97
104,54,4671.08
106,54,4756.27
108,54,4850.97
110,54,4954.58
112,54,5066.45
114,54,5185.93
116,54,5312.35
118,54,5445.05
120,54,5583.35
122,54,5726.58
124,54,5874.05
126,54,6025.11
128,54,6179.06
130,54,6335.24
132,54,6492.97
134,54,6651.56
136,54,6810.33
138,54,6968.6
140,54,7125.66
142,54,7280.82
144,54,7433.39
146,54,7582.66
148,54,7727.94
150,54,7868.53
152,54,8003.76
154,54,8132.95
156,54,8255.45
158,54,8370.62
160,54,8477.87
162,54,8576.61
164,54,8666.32
166,54,8746.49
168,54,8816.69
170,54,8876.51
172,54,8925.63
174,54,8963.77
176,54,8990.7
178,54,9006.27
180,54,9010.41
-180,56,9014.52
-178,56,9006.89
-176,56,8987.24
-174,56,8955.7
-172,56,8912.45
-170,56,8857.77
-168,56,8791.96
-166,56,8715.43
-164,56,8628.61
-162,56,8532
-160,56,8426.13
-158,56,8311.59
-156,56,8188.99
-154,56,8058.97
-152,56,7922.2
-150,56,7779.37
-148,56,7631.18
-146,56,7478.33
-144,56,7321.54
-142,56,7161.52
-140,56,6998.97
-138,56,6834.6
-136,56,6669.12
-134,56,6503.21
-132,56,6337.56
-130,56,6172.86
-128,56,6009.78
-126,56,5849
-124,56,5691.2
-122,56,5537.05
-120,56,5387.25
-118,56,5242.47
-116,56,5103.4
-114,56,4970.77
-112,56,4845.26
-110,56,4727.59
-108,56,4618.46
-106,56,4518.58
-104,56,4428.63
-102,56,4349.25
-100,56,4281.05
-98,56,4224.57
-96,56,4180.3
-94,56,4148.61
-92,56,4129.79
-90,56,4123.99
-88,56,4131.27
-86,56,4151.55
-84,56,4184.64
-82,56,4230.23
-80,56,4287.91
-78,56,4357.2
-76,56,4437.53
-74,56,4528.31
-72,56,4628.87
-70,56,4738.54
-68,56,4856.63
-66,56,4982.44
-64,56,5115.26
-62,56,5254.41
-60,56,5399.2
-58,56,5548.93
-56,56,5702.94
-54,56,5860.54
-52,56,6021.08
-50,56,6183.86
-48,56,6348.23
-46,56,6513.51
-44,56,6679.01
-42,56,6844.05
-40,56,7007.93
-38,56,7169.95
-36,56,7329.4
-34,56,7485.56
-32,56,7637.71
-30,56,7785.15
-28,56,7927.15
-26,56,8063.01
-24,56,8192.04
-22,56,8313.58
-20,56,8426.97
-18,56,8531.6
-16,56,8626.89
-14,56,8712.3
-12,56,8787.36
-10,56,8851.62
-8,56,8904.7
-6,56,8946.31
-4,56,8976.19
-2,56,8994.17
0,56,9000.13
2,56,8994.06
4,56,8975.98
6,56,8946
8,56,8904.32
10,56,8851.18
12,56,8786.9
14,56,8711.86
16,56,8626.48
18,56,8531.27
20,56,8426.75
22,56,8313.51
24,56,8192.16
26,56,8063.34
28,56,7927.73
30,56,7786.01
32,56,7638.87
34,56,7487.04
36,56,7331.22
38,56,7172.12
40,56,7010.46
42,56,6846.93
44,56,6682.24
46,56,6517.08
48,56,6352.13
50,56,6188.07
52,56,6025.57
54,56,5865.3
56,56,5707.93
58,56,5554.14
60,56,5404.59
62,56,5259.96
64,56,5120.94
66,56,4988.22
68,56,4862.51
70,56,4744.49
72,56,4634.89
74,56,4534.39
76,56,4443.68
78,56,4363.42
80,56,4294.23
82,56,4236.67
84,56,4191.24
86,56,4158.35
88,56,4138.32
90,56,4131.35
92,56,4137.51
94,56,4156.78
96,56,4188.98
98,56,4233.85
100,56,4290.99
102,56,4359.95
104,56,4440.17
106,56,4531.04
108,56,4631.92
110,56,4742.12
112,56,4860.93
114,56,4987.65
116,56,5121.54
118,56,5261.91
120,56,5408.02
122,56,5559.18
124,56,5714.67
126,56,5873.81
128,56,6035.89
130,56,6200.22
132,56,6366.1
134,56,6532.83
136,56,6699.71
138,56,6866.02
140,56,7031.06
142,56,7194.11
144,56,7354.44
146,56,7511.32
148,56,7664.03
150,56,7811.86
152,56,7954.07
154,56,8089.96
156,56,8218.86
158,56,8340.08
160,56,8452.99
162,56,8556.98
164,56,8651.48
166,56,8735.97
168,56,8809.97
170,56,8873.06
172,56,8924.88
174,56,8965.13
176,56,8993.58
178,56,9010.07
180,56,9014.52
-180,58,9019.23
-178,58,9011.31
-176,58,8990.77
-174,58,8957.73
-172,58,8912.42
-170,58,8855.1
-168,58,8786.11
-166,58,8705.88
-164,58,8614.86
-162,58,8513.59
-160,58,8402.62
-158,58,8282.59
-156,58,8154.13
-154,58,8017.92
-152,58,7874.67
-150,58,7725.1
-148,58,7569.94
-146,58,7409.93
-144,58,7245.8
-142,58,7078.29
-140,58,6908.15
-138,58,6736.08
-136,58,6562.81
-134,58,6389.06
-132,58,6215.51
-130,58,6042.87
-128,58,5871.82
-126,58,5703.06
-124,58,5537.27
-122,58,5375.16
-120,58,5217.42
-118,58,5064.76
-116,58,4917.92
-114,58,4777.63
-112,58,4644.64
-110,58,4519.74
-108,58,4403.68
-106,58,4297.25
-104,58,4201.22
-102,58,4116.31
-100,58,4043.24
-98,58,3982.64
-96,58,3935.07
-94,58,3900.99
-92,58,3880.74
-90,58,3874.51
-88,58,3882.37
-86,58,3904.22
-84,58,3939.82
-82,58,3988.82
-80,58,4050.73
-78,58,4124.97
-76,58,4210.91
-74,58,4307.82
-72,58,4414.97
-70,58,4531.6
-68,58,4656.95
-66,58,4790.25
-64,58,4930.74
-62,58,5077.69
-60,58,5230.36
-58,58,5388.04
-56,58,5550.03
-54,58,5715.64
-52,58,5884.17
-50,58,6054.94
-48,58,6227.26
-46,58,6400.45
-44,58,6573.81
-42,58,6746.63
-40,58,6918.2
-38,58,7087.8
-36,58,7254.71
-34,58,7418.17
-32,58,7577.45
-30,58,7731.8
-28,58,7880.48
-26,58,8022.75
-24,58,8157.89
-22,58,8285.2
-20,58,8403.99
-18,58,8513.62
-16,58,8613.47
-14,58,8702.98
-12,58,8781.64
-10,58,8848.99
-8,58,8904.63
-6,58,8948.23
-4,58,8979.52
-2,58,8998.34
0,58,9004.55
2,58,8998.14
4,58,8979.13
6,58,8947.65
8,58,8903.9
10,58,8848.13
12,58,8780.69
14,58,8701.98
16,58,8612.46
18,58,8512.64
20,58,8403.09
22,58,8284.42
24,58,8157.29
26,58,8022.36
28,58,7880.34
30,58,7731.94
32,58,7577.91
34,58,7418.98
36,58,7255.88
38,58,7089.35
40,58,6920.13
42,58,6748.94
44,58,6576.5
46,58,6403.52
48,58,6230.69
50,58,6058.7
52,58,5888.24
54,58,5719.99
56,58,5554.64
58,58,5392.88
60,58,5235.38
62,58,5082.87
64,58,4936.06
66,58,4795.67
68,58,4662.46
70,58,4537.17
72,58,4420.59
74,58,4313.48
76,58,4216.6
78,58,4130.72
80,58,4056.53
82,58,3994.7
84,58,3945.81
86,58,3910.34
88,58,3888.68
90,58,3881.07
92,58,3887.59
94,58,3908.21
96,58,3942.72
98,58,3990.79
100,58,4051.98
102,58,4125.72
104,58,4211.38
106,58,4308.25
108,58,4415.6
110,58,4532.66
112,58,4658.65
114,58,4792.78
116,58,4934.29
118,58,5082.41
120,58,5236.39
122,58,5395.48
124,58,5558.96
126,58,5726.12
128,58,5896.23
130,58,6068.58
132,58,6242.47
134,58,6417.18
136,58,6592
138,58,6766.19
140,58,6939.03
142,58,7109.78
144,58,7277.7
146,58,7442.02
148,58,7602
150,58,7756.89
152,58,7905.94
154,58,8048.4
156,58,8183.56
158,58,8310.71
160,58,8429.18
162,58,8538.32
164,58,8637.53
166,58,8726.25
168,58,8803.99
170,58,8870.29
172,58,8924.77
174,58,8967.12
176,58,8997.08
178,58,9014.48
180,58,9019.23
-180,60,9024.46
-178,60,9016.26
-176,60,8994.85
-174,60,8960.37
-172,60,8913.05
-170,60,8853.16
-168,60,8781.08
-166,60,8697.24
-164,60,8602.14
-162,60,8496.32
-160,60,8380.4
-158,60,8255.02
-156,60,8120.86
-154,60,7978.64
-152,60,7829.09
-150,60,7672.97
-148,60,7511.03
-146,60,7344.06
-144,60,7172.8
-142,60,6998.03
-140,60,6820.5
-138,60,6640.95
-136,60,6460.11
-134,60,6278.7
-132,60,6097.44
-130,60,5917.03
-128,60,5738.16
-126,60,5561.53
-124,60,5387.84
-122,60,5217.8
-120,60,5052.12
-118,60,4891.53
-116,60,4736.8
-114,60,4588.69
-112,60,4448.02
-110,60,4315.6
-108,60,4192.29
-106,60,4078.95
-104,60,3976.44
-102,60,3885.6
-100,60,3807.26
-98,60,3742.17
-96,60,3690.99
-94,60,3654.28
-92,60,3632.45
-90,60,3625.73
-88,60,3634.21
-86,60,3657.77
-84,60,3696.13
-82,60,3748.84
-80,60,3815.34
-78,60,3894.92
-76,60,3986.84
-74,60,4090.27
-72,60,4204.37
-70,60,4328.28
-68,60,4461.15
-66,60,4602.15
-64,60,4750.47
-62,60,4905.32
-60,60,5065.94
-58,60,5231.58
-56,60,5401.52
-54,60,5575.06
-52,60,5751.48
-50,60,5930.1
-48,60,6110.22
-46,60,6291.15
-44,60,6472.17
-42,60,6652.58
-40,60,6831.64
-38,60,7008.62
-36,60,7182.77
-34,60,7353.33
-32,60,7519.54
-30,60,7680.61
-28,60,7835.79
-26,60,7984.29
-24,60,8125.38
-22,60,8258.3
-20,60,8382.36
-18,60,8496.85
-16,60,8601.16
-14,60,8694.67
-12,60,8776.85
-10,60,8847.21
-8,60,8905.34
-6,60,8950.88
-4,60,8983.57
-2,60,9003.21
0,60,9009.67
2,60,9002.93
4,60,8983.02
6,60,8950.08
8,60,8904.31
10,60,8845.99
12,60,8775.47
14,60,8693.19
16,60,8599.62
18,60,8495.32
20,60,8380.87
22,60,8256.93
24,60,8124.17
26,60,7983.29
28,60,7835.04
30,60,7680.16
32,60,7519.42
34,60,7353.58
36,60,7183.4
38,60,7009.65
40,60,6833.08
42,60,6654.42
44,60,6474.42
46,60,6293.79
48,60,6113.24
50,60,5933.47
52,60,5755.18
54,60,5579.05
56,60,5405.78
58,60,5236.07
60,60,5070.62
62,60,4910.17
64,60,4755.45
66,60,4607.23
68,60,4466.3
70,60,4333.49
72,60,4209.61
74,60,4095.54
76,60,3992.13
78,60,3900.23
80,60,3820.67
82,60,3754.22
84,60,3701.57
86,60,3663.31
88,60,3639.88
90,60,3631.57
92,60,3638.51
94,60,3660.63
96,60,3697.68
98,60,3749.27
100,60,3814.86
102,60,3893.77
104,60,3985.25
106,60,4088.5
108,60,4202.67
110,60,4326.89
112,60,4460.31
114,60,4602.06
116,60,4751.32
118,60,4907.29
120,60,5069.16
122,60,5236.18
124,60,5407.6
126,60,5582.67
128,60,5760.68
130,60,5940.91
132,60,6122.64
134,60,6305.14
136,60,6487.69
138,60,6669.55
140,60,6849.98
142,60,7028.22
144,60,7203.5
146,60,7375.06
148,60,7542.11
150,60,7703.87
152,60,7859.57
154,60,8008.42
156,60,8149.68
158,60,8282.61
160,60,8406.49
162,60,8520.66
164,60,8624.47
166,60,8717.34
168,60,8798.73
170,60,8868.17
172,60,8925.26
174,60,8969.66
176,60,9001.1
178,60,9019.4
180,60,9024.46
-180,62,9030.1
-178,62,9021.63
-176,62,8999.4
-174,62,8963.52
-172,62,8914.25
-170,62,8851.89
-168,62,8776.81
-166,62,8689.48
-164,62,8590.43
-162,62,8480.22
-160,62,8359.5
-158,62,8228.95
-156,62,8089.28
-154,62,7941.24
-152,62,7785.61
-150,62,7623.16
-148,62,7454.68
-146,62,7280.99
-144,62,7102.86
-142,62,6921.07
-140,62,6736.41
-138,62,6549.62
-136,62,6361.45
-134,62,6172.63
-132,62,5983.88
-130,62,5795.89
-128,62,5609.38
-126,62,5425.03
-124,62,5243.55
-122,62,5065.65
-120,62,4892.05
-118,62,4723.5
-116,62,4560.78
-114,62,4404.69
-112,62,4256.1
-110,62,4115.88
-108,62,3984.95
-106,62,3864.28
-104,62,3754.84
-102,62,3657.6
-100,62,3573.51
-98,62,3503.48
-96,62,3448.31
-94,62,3408.66
-92,62,3385.05
-90,62,3377.78
-88,62,3386.94
-86,62,3412.4
-84,62,3453.8
-82,62,3510.61
-80,62,3582.11
-78,62,3667.5
-76,62,3765.86
-74,62,3876.25
-72,62,3997.69
-70,62,4129.22
-68,62,4269.91
-66,62,4418.84
-64,62,4575.15
-62,62,4738
-60,62,4906.6
-58,62,5080.19
-56,62,5258.02
-54,62,5439.38
-52,62,5623.56
-50,62,5809.87
-48,62,5997.6
-46,62,6186.05
-44,62,6374.52
-42,62,6562.27
-40,62,6748.59
-38,62,6932.7
-36,62,7113.86
-34,62,7291.29
-32,62,7464.18
-30,62,7631.76
-28,62,7793.21
-26,62,7947.75
-24,62,8094.58
-22,62,8232.94
-20,62,8362.09
-18,62,8481.3
-16,62,8589.92
-14,62,8687.31
-12,62,8772.9
-10,62,8846.19
-8,62,8906.74
-6,62,8954.18
-4,62,8988.22
-2,62,9008.66
0,62,9015.37
2,62,9008.31
4,62,8987.54
6,62,8953.18
8,62,8905.46
10,62,8844.67
12,62,8771.18
14,62,8685.44
16,62,8587.97
18,62,8479.32
20,62,8360.14
22,62,8231.09
24,62,8092.88
26,62,7946.26
28,62,7791.98
30,62,7630.84
32,62,7463.61
34,62,7291.09
36,62,7114.06
38,62,6933.32
40,62,6749.63
42,62,6563.74
44,62,6376.4
46,62,6188.33
48,62,6000.26
50,62,5812.89
52,62,5626.92
54,62,5443.03
56,62,5261.94
58,62,5084.33
60,62,4910.94
62,62,4742.5
64,62,4579.77
66,62,4423.56
68,62,4274.7
70,62,4134.07
72,62,4002.57
74,62,3881.14
76,62,3770.77
78,62,3672.41
80,62,3587.03
82,62,3515.54
84,62,3458.77
86,62,3417.43
88,62,3392.05
90,62,3383
92,62,3390.43
94,62,3414.24
96,62,3454.14
98,62,3509.63
100,62,3580.05
102,62,3664.59
104,62,3762.36
106,62,3872.43
108,62,3993.81
110,62,4125.54
112,62,4266.66
114,62,4416.24
116,62,4573.41
118,62,4737.29
120,62,4907.08
122,62,5081.99
124,62,5261.25
126,62,5444.13
128,62,5629.88
130,62,5817.8
132,62,6007.15
134,62,6197.22
136,62,6387.26
138,62,6576.54
140,62,6764.31
142,62,6949.78
144,62,7132.19
146,62,7310.73
148,62,7484.61
150,62,7653.02
152,62,7815.14
154,62,7970.18
156,62,8117.35
158,62,8255.87
160,62,8385.01
162,62,8504.04
164,62,8612.32
166,62,8709.2
168,62,8794.14
170,62,8866.64
172,62,8926.26
174,62,8972.66
176,62,9005.54
178,62,9024.73
180,62,9030.1
-180,64,9036.03
-178,64,9027.32
-176,64,9004.29
-174,64,8967.09
-172,64,8915.95
-170,64,8851.2
-168,64,8773.25
-166,64,8682.58
-164,64,8579.72
-162,64,8465.3
-160,64,8339.97
-158,64,8204.45
-156,64,8059.49
-154,64,7905.87
-152,64,7744.39
-150,64,7575.87
-148,64,7401.12
-146,64,7220.98
-144,64,7036.25
-142,64,6847.74
-140,64,6656.23
-138,64,6462.49
-136,64,6267.28
-134,64,6071.32
-132,64,5875.33
-130,64,5680.02
-128,64,5486.07
-126,64,5294.19
-124,64,5105.06
-122,64,4919.4
-120,64,4737.93
-118,64,4561.41
-116,64,4390.62
-114,64,4226.4
-112,64,4069.65
-110,64,3921.31
-108,64,3782.38
-106,64,3653.91
-104,64,3537.01
-102,64,3432.81
-100,64,3342.41
-98,64,3266.9
-96,64,3207.25
-94,64,3164.29
-92,64,3138.66
-90,64,3130.75
-88,64,3140.67
-86,64,3168.25
-84,64,3213.06
-82,64,3274.41
-80,64,3351.46
-78,64,3443.19
-76,64,3548.54
-74,64,3666.39
-72,64,3795.62
-70,64,3935.16
-68,64,4083.96
-66,64,4241.05
-64,64,4405.49
-62,64,4576.43
-60,64,4753.03
-58,64,4934.52
-56,64,5120.15
-54,64,5309.2
-52,64,5500.97
-50,64,5694.76
-48,64,5889.87
