Phi[deg],Theta[deg],dB(DirTotal)
-180,0,2.27525
-178,0,2.27525
-176,0,2.27525
-174,0,2.27525
-172,0,2.27525
-170,0,2.27525
-168,0,2.27525
-166,0,2.27525
-164,0,2.27525
-162,0,2.27525
-160,0,2.27525
-158,0,2.27525
-156,0,2.27525
-154,0,2.27525
-152,0,2.27525
-150,0,2.27525
-148,0,2.27525
-146,0,2.27525
-144,0,2.27525
-142,0,2.27525
-140,0,2.27525
-138,0,2.27525
-136,0,2.27525
-134,0,2.27525
-132,0,2.27525
-130,0,2.27525
-128,0,2.27525
-126,0,2.27525
-124,0,2.27525
-122,0,2.27525
-120,0,2.27525
-118,0,2.27525
-116,0,2.27525
-114,0,2.27525
-112,0,2.27525
-110,0,2.27525
-108,0,2.27525
-106,0,2.27525
-104,0,2.27525
-102,0,2.27525
-100,0,2.27525
-98,0,2.27525
-96,0,2.27525
-94,0,2.27525
-92,0,2.27525
-90,0,2.27525
-88,0,2.27525
-86,0,2.27525
-84,0,2.27525
-82,0,2.27525
-80,0,2.27525
-78,0,2.27525
-76,0,2.27525
-74,0,2.27525
-72,0,2.27525
-70,0,2.27525
-68,0,2.27525
-66,0,2.27525
-64,0,2.27525
-62,0,2.27525
-60,0,2.27525
-58,0,2.27525
-56,0,2.27525
-54,0,2.27525
-52,0,2.27525
-50,0,2.27525
-48,0,2.27525
-46,0,2.27525
-44,0,2.27525
-42,0,2.27525
-40,0,2.27525
-38,0,2.27525
-36,0,2.27525
-34,0,2.27525
-32,0,2.27525
-30,0,2.27525
-28,0,2.27525
-26,0,2.27525
-24,0,2.27525
-22,0,2.27525
-20,0,2.27525
-18,0,2.27525
-16,0,2.27525
-14,0,2.27525
-12,0,2.27525
-10,0,2.27525
-8,0,2.27525
-6,0,2.27525
-4,0,2.27525
-2,0,2.27525
0,0,2.27525
2,0,2.27525
4,0,2.27525
6,0,2.27525
8,0,2.27525
10,0,2.27525
12,0,2.27525
14,0,2.27525
16,0,2.27525
18,0,2.27525
20,0,2.27525
22,0,2.27525
24,0,2.27525
26,0,2.27525
28,0,2.27525
30,0,2.27525
32,0,2.27525
34,0,2.27525
36,0,2.27525
38,0,2.27525
40,0,2.27525
42,0,2.27525
44,0,2.27525
46,0,2.27525
48,0,2.27525
50,0,2.27525
52,0,2.27525
54,0,2.27525
56,0,2.27525
58,0,2.27525
60,0,2.27525
62,0,2.27525
64,0,2.27525
66,0,2.27525
68,0,2.27525
70,0,2.27525
72,0,2.27525
74,0,2.27525
76,0,2.27525
78,0,2.27525
80,0,2.27525
82,0,2.27525
84,0,2.27525
86,0,2.27525
88,0,2.27525
90,0,2.27525
92,0,2.27525
94,0,2.27525
96,0,2.27525
98,0,2.27525
100,0,2.27525
102,0,2.27525
104,0,2.27525
106,0,2.27525
108,0,2.27525
110,0,2.27525
112,0,2.27525
114,0,2.27525
116,0,2.27525
118,0,2.27525
120,0,2.27525
122,0,2.27525
124,0,2.27525
126,0,2.27525
128,0,2.27525
130,0,2.27525
132,0,2.27525
134,0,2.27525
136,0,2.27525
138,0,2.27525
140,0,2.27525
142,0,2.27525
144,0,2.27525
146,0,2.27525
148,0,2.27525
150,0,2.27525
152,0,2.27525
154,0,2.27525
156,0,2.27525
158,0,2.27525
160,0,2.27525
162,0,2.27525
164,0,2.27525
166,0,2.27525
168,0,2.27525
170,0,2.27525
172,0,2.27525
174,0,2.27525
176,0,2.27525
178,0,2.27525
180,0,2.27525
-180,2,2.27668
-178,2,2.27704
-176,2,2.27737
-174,2,2.27769
-172,2,2.27798
-170,2,2.27825
-168,2,2.2785
-166,2,2.27873
-164,2,2.27894
-162,2,2.27912
-160,2,2.27929
-158,2,2.27943
-156,2,2.27955
-154,2,2.27966
-152,2,2.27975
-150,2,2.27981
-148,2,2.27987
-146,2,2.2799
-144,2,2.27992
-142,2,2.27993
-140,2,2.27993
-138,2,2.27991
-136,2,2.27988
-134,2,2.27984
-132,2,2.27979
-130,2,2.27973
-128,2,2.27967
-126,2,2.2796
-124,2,2.27953
-122,2,2.27945
-120,2,2.27937
-118,2,2.27929
-116,2,2.27921
-114,2,2.27913
-112,2,2.27905
-110,2,2.27897
-108,2,2.2789
-106,2,2.27882
-104,2,2.27876
-102,2,2.27869
-100,2,2.27863
-98,2,2.27858
-96,2,2.27853
-94,2,2.27849
-92,2,2.27845
-90,2,2.27842
-88,2,2.2784
-86,2,2.27838
-84,2,2.27837
-82,2,2.27836
-80,2,2.27836
-78,2,2.27836
-76,2,2.27837
-74,2,2.27838
-72,2,2.2784
-70,2,2.27842
-68,2,2.27844
-66,2,2.27847
-64,2,2.27849
-62,2,2.27851
-60,2,2.27854
-58,2,2.27856
-56,2,2.27858
-54,2,2.27859
-52,2,2.2786
-50,2,2.2786
-48,2,2.2786
-46,2,2.27859
-44,2,2.27857
-42,2,2.27853
-40,2,2.27849
-38,2,2.27844
-36,2,2.27837
-34,2,2.27829
-32,2,2.2782
-30,2,2.27809
-28,2,2.27797
-26,2,2.27782
-24,2,2.27766
-22,2,2.27749
-20,2,2.27729
-18,2,2.27708
-16,2,2.27684
-14,2,2.27659
-12,2,2.27632
-10,2,2.27602
-8,2,2.27571
-6,2,2.27538
-4,2,2.27503
-2,2,2.27466
0,2,2.27427
2,2,2.27387
4,2,2.27344
6,2,2.273
8,2,2.27255
10,2,2.27208
12,2,2.27159
14,2,2.27109
16,2,2.27058
18,2,2.27006
20,2,2.26953
22,2,2.26898
24,2,2.26844
26,2,2.26788
28,2,2.26733
30,2,2.26677
32,2,2.26621
34,2,2.26565
36,2,2.26509
38,2,2.26454
40,2,2.26399
42,2,2.26345
44,2,2.26291
46,2,2.26239
48,2,2.26188
50,2,2.26139
52,2,2.26091
54,2,2.26044
56,2,2.26
58,2,2.25958
60,2,2.25917
62,2,2.25879
64,2,2.25844
66,2,2.25811
68,2,2.2578
70,2,2.25753
72,2,2.25728
74,2,2.25706
76,2,2.25688
78,2,2.25672
80,2,2.2566
82,2,2.2565
84,2,2.25644
86,2,2.25642
88,2,2.25642
90,2,2.25646
92,2,2.25653
94,2,2.25664
96,2,2.25678
98,2,2.25695
100,2,2.25715
102,2,2.25738
104,2,2.25764
106,2,2.25793
108,2,2.25825
110,2,2.2586
112,2,2.25898
114,2,2.25938
116,2,2.2598
118,2,2.26025
120,2,2.26072
122,2,2.2612
124,2,2.26171
126,2,2.26223
128,2,2.26277
130,2,2.26332
132,2,2.26389
134,2,2.26446
136,2,2.26504
138,2,2.26563
140,2,2.26622
142,2,2.26682
144,2,2.26741
146,2,2.26801
148,2,2.26861
150,2,2.2692
152,2,2.26978
154,2,2.27036
156,2,2.27093
158,2,2.27149
160,2,2.27204
162,2,2.27258
164,2,2.27311
166,2,2.27361
168,2,2.27411
170,2,2.27458
172,2,2.27504
174,2,2.27548
176,2,2.2759
178,2,2.2763
180,2,2.27668
-180,4,2.2786
-178,4,2.27926
-176,4,2.27985
-174,4,2.28034
-172,4,2.28076
-170,4,2.2811
-168,4,2.28136
-166,4,2.28153
-164,4,2.28163
-162,4,2.28166
-160,4,2.28162
-158,4,2.2815
-156,4,2.28132
-154,4,2.28108
-152,4,2.28078
-150,4,2.28042
-148,4,2.28001
-146,4,2.27955
-144,4,2.27906
-142,4,2.27852
-140,4,2.27795
-138,4,2.27735
-136,4,2.27672
-134,4,2.27608
-132,4,2.27543
-130,4,2.27476
-128,4,2.27409
-126,4,2.27342
-124,4,2.27276
-122,4,2.2721
-120,4,2.27146
-118,4,2.27084
-116,4,2.27024
-114,4,2.26966
-112,4,2.26912
-110,4,2.26861
-108,4,2.26814
-106,4,2.2677
-104,4,2.26731
-102,4,2.26696
-100,4,2.26666
-98,4,2.26641
-96,4,2.26621
-94,4,2.26606
-92,4,2.26595
-90,4,2.26591
-88,4,2.26591
-86,4,2.26596
-84,4,2.26606
-82,4,2.26622
-80,4,2.26642
-78,4,2.26667
-76,4,2.26696
-74,4,2.26729
-72,4,2.26766
-70,4,2.26807
-68,4,2.26851
-66,4,2.26898
-64,4,2.26948
-62,4,2.27
-60,4,2.27053
-58,4,2.27108
-56,4,2.27164
-54,4,2.27221
-52,4,2.27277
-50,4,2.27333
-48,4,2.27389
-46,4,2.27442
-44,4,2.27494
-42,4,2.27544
-40,4,2.27591
-38,4,2.27634
-36,4,2.27674
-34,4,2.2771
-32,4,2.27741
-30,4,2.27768
-28,4,2.27789
-26,4,2.27804
-24,4,2.27813
-22,4,2.27816
-20,4,2.27813
-18,4,2.27802
-16,4,2.27785
-14,4,2.2776
-12,4,2.27728
-10,4,2.27688
-8,4,2.27641
-6,4,2.27586
-4,4,2.27524
-2,4,2.27453
0,4,2.27375
2,4,2.2729
4,4,2.27197
6,4,2.27098
8,4,2.26991
10,4,2.26877
12,4,2.26757
14,4,2.26631
16,4,2.26499
18,4,2.26362
20,4,2.26219
22,4,2.26072
24,4,2.25921
26,4,2.25767
28,4,2.25609
30,4,2.25449
32,4,2.25286
34,4,2.25123
36,4,2.24958
38,4,2.24793
40,4,2.24629
42,4,2.24465
44,4,2.24303
46,4,2.24143
48,4,2.23985
50,4,2.23831
52,4,2.23681
54,4,2.23536
56,4,2.23395
58,4,2.2326
60,4,2.23132
62,4,2.23009
64,4,2.22894
66,4,2.22787
68,4,2.22688
70,4,2.22597
72,4,2.22515
74,4,2.22442
76,4,2.22379
78,4,2.22325
80,4,2.22282
82,4,2.22248
84,4,2.22225
86,4,2.22212
88,4,2.2221
90,4,2.22218
92,4,2.22237
94,4,2.22266
96,4,2.22306
98,4,2.22356
100,4,2.22416
102,4,2.22486
104,4,2.22565
106,4,2.22654
108,4,2.22751
110,4,2.22858
112,4,2.22972
114,4,2.23094
116,4,2.23224
118,4,2.2336
120,4,2.23503
122,4,2.23651
124,4,2.23805
126,4,2.23963
128,4,2.24125
130,4,2.24291
132,4,2.24459
134,4,2.2463
136,4,2.24803
138,4,2.24976
140,4,2.2515
142,4,2.25323
144,4,2.25496
146,4,2.25667
148,4,2.25836
150,4,2.26002
152,4,2.26165
154,4,2.26325
156,4,2.2648
158,4,2.2663
160,4,2.26775
162,4,2.26915
164,4,2.27048
166,4,2.27175
168,4,2.27296
170,4,2.27409
172,4,2.27515
174,4,2.27613
176,4,2.27703
178,4,2.27786
180,4,2.2786
-180,6,2.28106
-178,6,2.28197
-176,6,2.2827
-174,6,2.28325
-172,6,2.28362
-170,6,2.28381
-168,6,2.28383
-166,6,2.28367
-164,6,2.28336
-162,6,2.28288
-160,6,2.28225
-158,6,2.28147
-156,6,2.28055
-154,6,2.2795
-152,6,2.27833
-150,6,2.27705
-148,6,2.27566
-146,6,2.27418
-144,6,2.27262
-142,6,2.27098
-140,6,2.26929
-138,6,2.26754
-136,6,2.26575
-134,6,2.26394
-132,6,2.26212
-130,6,2.26028
-128,6,2.25846
-126,6,2.25665
-124,6,2.25488
-122,6,2.25314
-120,6,2.25145
-118,6,2.24982
-116,6,2.24827
-114,6,2.24679
-112,6,2.2454
-110,6,2.2441
-108,6,2.24291
-106,6,2.24182
-104,6,2.24085
-102,6,2.24001
-100,6,2.23928
-98,6,2.23869
-96,6,2.23823
-94,6,2.2379
-92,6,2.2377
-90,6,2.23765
-88,6,2.23773
-86,6,2.23794
-84,6,2.23829
-82,6,2.23877
-80,6,2.23938
-78,6,2.24011
-76,6,2.24096
-74,6,2.24192
-72,6,2.24298
-70,6,2.24415
-68,6,2.24541
-66,6,2.24676
-64,6,2.24817
-62,6,2.24966
-60,6,2.2512
-58,6,2.25279
-56,6,2.25442
-54,6,2.25607
-52,6,2.25774
-50,6,2.25941
-48,6,2.26108
-46,6,2.26273
-44,6,2.26435
-42,6,2.26593
-40,6,2.26746
-38,6,2.26892
-36,6,2.27032
-34,6,2.27163
-32,6,2.27285
-30,6,2.27397
-28,6,2.27498
-26,6,2.27587
-24,6,2.27663
-22,6,2.27725
-20,6,2.27773
-18,6,2.27807
-16,6,2.27825
-14,6,2.27827
-12,6,2.27812
-10,6,2.27781
-8,6,2.27734
-6,6,2.27669
-4,6,2.27587
-2,6,2.27487
0,6,2.27371
2,6,2.27237
4,6,2.27087
6,6,2.2692
8,6,2.26737
10,6,2.26539
12,6,2.26325
14,6,2.26098
16,6,2.25856
18,6,2.25602
20,6,2.25335
22,6,2.25057
24,6,2.2477
26,6,2.24473
28,6,2.24167
30,6,2.23855
32,6,2.23537
34,6,2.23215
36,6,2.22889
38,6,2.22561
40,6,2.22233
42,6,2.21904
44,6,2.21578
46,6,2.21255
48,6,2.20936
50,6,2.20623
52,6,2.20317
54,6,2.20019
56,6,2.19731
58,6,2.19453
60,6,2.19188
62,6,2.18935
64,6,2.18697
66,6,2.18474
68,6,2.18266
70,6,2.18076
72,6,2.17904
74,6,2.1775
76,6,2.17616
78,6,2.17501
80,6,2.17407
82,6,2.17334
84,6,2.17282
86,6,2.17251
88,6,2.17242
90,6,2.17255
92,6,2.17289
94,6,2.17345
96,6,2.17423
98,6,2.17521
100,6,2.1764
102,6,2.1778
104,6,2.17939
106,6,2.18117
108,6,2.18313
110,6,2.18527
112,6,2.18758
114,6,2.19004
116,6,2.19265
118,6,2.1954
120,6,2.19827
122,6,2.20126
124,6,2.20435
126,6,2.20753
128,6,2.21078
130,6,2.2141
132,6,2.21747
134,6,2.22087
136,6,2.2243
138,6,2.22773
140,6,2.23117
142,6,2.23458
144,6,2.23796
146,6,2.2413
148,6,2.24459
150,6,2.2478
152,6,2.25094
154,6,2.25398
156,6,2.25692
158,6,2.25975
160,6,2.26245
162,6,2.26502
164,6,2.26745
166,6,2.26973
168,6,2.27186
170,6,2.27382
172,6,2.27562
174,6,2.27725
176,6,2.2787
178,6,2.27997
180,6,2.28106
-180,8,2.28412
-178,8,2.28522
-176,8,2.286
-174,8,2.28646
-172,8,2.2866
-170,8,2.28643
-168,8,2.28596
-166,8,2.2852
-164,8,2.28414
-162,8,2.28281
-160,8,2.28122
-158,8,2.27937
-156,8,2.27728
-154,8,2.27497
-152,8,2.27245
-150,8,2.26974
-148,8,2.26685
-146,8,2.26381
-144,8,2.26064
-142,8,2.25735
-140,8,2.25396
-138,8,2.2505
-136,8,2.24699
-134,8,2.24344
-132,8,2.23987
-130,8,2.23631
-128,8,2.23279
-126,8,2.22931
-124,8,2.22589
-122,8,2.22257
-120,8,2.21935
-118,8,2.21625
-116,8,2.21329
-114,8,2.2105
-112,8,2.20787
-110,8,2.20543
-108,8,2.20319
-106,8,2.20117
-104,8,2.19936
-102,8,2.19779
-100,8,2.19646
-98,8,2.19538
-96,8,2.19455
-94,8,2.19398
-92,8,2.19367
-90,8,2.19362
-88,8,2.19382
-86,8,2.19429
-84,8,2.19502
-82,8,2.19599
-80,8,2.19721
-78,8,2.19866
-76,8,2.20034
-74,8,2.20224
-72,8,2.20435
-70,8,2.20665
-68,8,2.20913
-66,8,2.21177
-64,8,2.21456
-62,8,2.21749
-60,8,2.22053
-58,8,2.22367
-56,8,2.22689
-54,8,2.23017
-52,8,2.23349
-50,8,2.23683
-48,8,2.24017
-46,8,2.24349
-44,8,2.24677
-42,8,2.24999
-40,8,2.25313
-38,8,2.25617
-36,8,2.25909
-34,8,2.26187
-32,8,2.2645
-30,8,2.26696
-28,8,2.26922
-26,8,2.27129
-24,8,2.27313
-22,8,2.27473
-20,8,2.27609
-18,8,2.27719
-16,8,2.27803
-14,8,2.27858
-12,8,2.27885
-10,8,2.27882
-8,8,2.2785
-6,8,2.27787
-4,8,2.27694
-2,8,2.27571
0,8,2.27417
2,8,2.27232
4,8,2.27018
6,8,2.26774
8,8,2.26502
10,8,2.26201
12,8,2.25873
14,8,2.25519
16,8,2.25141
18,8,2.24738
20,8,2.24314
22,8,2.23868
24,8,2.23404
26,8,2.22923
28,8,2.22426
30,8,2.21915
32,8,2.21394
34,8,2.20862
36,8,2.20324
38,8,2.1978
40,8,2.19234
42,8,2.18687
44,8,2.18141
46,8,2.176
48,8,2.17065
50,8,2.16538
52,8,2.16023
54,8,2.1552
56,8,2.15032
58,8,2.14562
60,8,2.14111
62,8,2.13682
64,8,2.13276
66,8,2.12894
68,8,2.1254
70,8,2.12214
72,8,2.11918
74,8,2.11653
76,8,2.11421
78,8,2.11222
80,8,2.11057
82,8,2.10928
84,8,2.10834
86,8,2.10777
88,8,2.10757
90,8,2.10773
92,8,2.10826
94,8,2.10916
96,8,2.11042
98,8,2.11204
100,8,2.11401
102,8,2.11633
104,8,2.11898
106,8,2.12195
108,8,2.12523
110,8,2.12881
112,8,2.13267
114,8,2.13679
116,8,2.14116
118,8,2.14576
120,8,2.15057
122,8,2.15556
124,8,2.16073
126,8,2.16604
128,8,2.17147
130,8,2.177
132,8,2.18261
134,8,2.18827
136,8,2.19396
138,8,2.19965
140,8,2.20533
142,8,2.21097
144,8,2.21654
146,8,2.22202
148,8,2.2274
150,8,2.23265
152,8,2.23774
154,8,2.24266
156,8,2.2474
158,8,2.25193
160,8,2.25623
162,8,2.26029
164,8,2.2641
166,8,2.26764
168,8,2.2709
170,8,2.27387
172,8,2.27654
174,8,2.27891
176,8,2.28096
178,8,2.2827
180,8,2.28412
-180,10,2.28785
-178,10,2.28907
-176,10,2.2898
-174,10,2.29004
-172,10,2.28978
-170,10,2.28905
-168,10,2.28784
-166,10,2.28618
-164,10,2.28407
-162,10,2.28154
-160,10,2.2786
-158,10,2.27527
-156,10,2.27158
-154,10,2.26754
-152,10,2.26319
-150,10,2.25855
-148,10,2.25365
-146,10,2.24852
-144,10,2.24319
-142,10,2.23769
-140,10,2.23205
-138,10,2.2263
-136,10,2.22048
-134,10,2.21462
-132,10,2.20876
-130,10,2.20291
-128,10,2.19713
-126,10,2.19143
-124,10,2.18585
-122,10,2.18043
-120,10,2.17518
-118,10,2.17014
-116,10,2.16534
-114,10,2.1608
-112,10,2.15655
-110,10,2.15261
-108,10,2.14899
-106,10,2.14573
-104,10,2.14283
-102,10,2.14031
-100,10,2.13819
-98,10,2.13647
-96,10,2.13517
-94,10,2.13428
-92,10,2.13382
-90,10,2.13379
-88,10,2.13418
-86,10,2.13499
-84,10,2.13622
-82,10,2.13785
-80,10,2.13989
-78,10,2.14231
-76,10,2.1451
-74,10,2.14825
-72,10,2.15174
-70,10,2.15555
-68,10,2.15965
-66,10,2.16402
-64,10,2.16864
-62,10,2.17349
-60,10,2.17853
-58,10,2.18373
-56,10,2.18907
-54,10,2.19451
-52,10,2.20003
-50,10,2.20559
-48,10,2.21117
-46,10,2.21672
-44,10,2.22222
-42,10,2.22764
-40,10,2.23294
-38,10,2.23809
-36,10,2.24307
-34,10,2.24784
-32,10,2.25238
-30,10,2.25665
-28,10,2.26064
-26,10,2.26431
-24,10,2.26765
-22,10,2.27062
-20,10,2.27322
-18,10,2.27542
-16,10,2.2772
-14,10,2.27856
-12,10,2.27947
-10,10,2.27992
-8,10,2.27992
-6,10,2.27945
-4,10,2.2785
-2,10,2.27708
0,10,2.27518
2,10,2.27281
4,10,2.26998
6,10,2.26668
8,10,2.26293
10,10,2.25874
12,10,2.25412
14,10,2.24909
16,10,2.24366
18,10,2.23786
20,10,2.23171
22,10,2.22523
24,10,2.21844
26,10,2.21137
28,10,2.20405
30,10,2.19651
32,10,2.18878
34,10,2.18089
36,10,2.17287
38,10,2.16476
40,10,2.15659
42,10,2.1484
44,10,2.14021
46,10,2.13208
48,10,2.12402
50,10,2.11608
52,10,2.10829
54,10,2.10068
56,10,2.0933
58,10,2.08617
60,10,2.07932
62,10,2.07279
64,10,2.0666
66,10,2.06078
68,10,2.05537
70,10,2.05038
72,10,2.04583
74,10,2.04176
76,10,2.03818
78,10,2.0351
80,10,2.03254
82,10,2.03052
84,10,2.02904
86,10,2.02811
88,10,2.02773
90,10,2.02792
92,10,2.02866
94,10,2.02997
96,10,2.03182
98,10,2.03422
100,10,2.03715
102,10,2.04061
104,10,2.04457
106,10,2.04902
108,10,2.05394
110,10,2.05931
112,10,2.06511
114,10,2.07131
116,10,2.07788
118,10,2.0848
120,10,2.09202
122,10,2.09953
124,10,2.10729
126,10,2.11527
128,10,2.12342
130,10,2.13172
132,10,2.14012
134,10,2.1486
136,10,2.15711
138,10,2.16562
140,10,2.1741
142,10,2.18249
144,10,2.19078
146,10,2.19893
148,10,2.20689
150,10,2.21464
152,10,2.22215
154,10,2.22939
156,10,2.23632
158,10,2.24292
160,10,2.24917
162,10,2.25503
164,10,2.2605
166,10,2.26554
168,10,2.27015
170,10,2.2743
172,10,2.27798
174,10,2.28118
176,10,2.2839
178,10,2.28612
180,10,2.28785
-180,12,2.29232
-178,12,2.29361
-176,12,2.2942
-174,12,2.29407
-172,12,2.29324
-170,12,2.29173
-168,12,2.28954
-166,12,2.2867
-164,12,2.28323
-162,12,2.27915
-160,12,2.27448
-158,12,2.26927
-156,12,2.26354
-154,12,2.25733
-152,12,2.25067
-150,12,2.24361
-148,12,2.23617
-146,12,2.22842
-144,12,2.22038
-142,12,2.21211
-140,12,2.20365
-138,12,2.19505
-136,12,2.18635
-134,12,2.17761
-132,12,2.16887
-130,12,2.16017
-128,12,2.15157
-126,12,2.14311
-124,12,2.13484
-122,12,2.12679
-120,12,2.11902
-118,12,2.11157
-116,12,2.10447
-114,12,2.09777
-112,12,2.09149
-110,12,2.08567
-108,12,2.08035
-106,12,2.07554
-104,12,2.07128
-102,12,2.06758
-100,12,2.06448
-98,12,2.06197
-96,12,2.06007
-94,12,2.0588
-92,12,2.05816
-90,12,2.05815
-88,12,2.05877
-86,12,2.06001
-84,12,2.06188
-82,12,2.06434
-80,12,2.0674
-78,12,2.07104
-76,12,2.07522
-74,12,2.07994
-72,12,2.08516
-70,12,2.09085
-68,12,2.09698
-66,12,2.10352
-64,12,2.11043
-62,12,2.11767
-60,12,2.1252
-58,12,2.13298
-56,12,2.14097
-54,12,2.14913
-52,12,2.1574
-50,12,2.16574
-48,12,2.17411
-46,12,2.18245
-44,12,2.19074
-42,12,2.19891
-40,12,2.20692
-38,12,2.21473
-36,12,2.22229
-34,12,2.22956
-32,12,2.23651
-30,12,2.24308
-28,12,2.24925
-26,12,2.25497
-24,12,2.26021
-22,12,2.26494
-20,12,2.26914
-18,12,2.27277
-16,12,2.2758
-14,12,2.27823
-12,12,2.28002
-10,12,2.28116
-8,12,2.28165
-6,12,2.28146
-4,12,2.2806
-2,12,2.27905
0,12,2.27683
2,12,2.27392
4,12,2.27034
6,12,2.2661
8,12,2.26121
10,12,2.25568
12,12,2.24954
14,12,2.2428
16,12,2.23548
18,12,2.22762
20,12,2.21925
22,12,2.21039
24,12,2.20109
26,12,2.19137
28,12,2.18129
30,12,2.17087
32,12,2.16016
34,12,2.14921
36,12,2.13807
38,12,2.12678
40,12,2.11538
42,12,2.10393
44,12,2.09249
46,12,2.08109
48,12,2.06978
50,12,2.05863
52,12,2.04768
54,12,2.03697
56,12,2.02656
58,12,2.01649
60,12,2.00681
62,12,1.99757
64,12,1.9888
66,12,1.98056
68,12,1.97286
70,12,1.96576
72,12,1.95929
74,12,1.95347
76,12,1.94834
78,12,1.94393
80,12,1.94024
82,12,1.9373
84,12,1.93513
86,12,1.93374
88,12,1.93313
90,12,1.93332
92,12,1.93429
94,12,1.93605
96,12,1.93859
98,12,1.94191
100,12,1.94597
102,12,1.95078
104,12,1.95631
106,12,1.96253
108,12,1.96941
110,12,1.97693
112,12,1.98505
114,12,1.99373
116,12,2.00294
118,12,2.01263
120,12,2.02276
122,12,2.03329
124,12,2.04416
126,12,2.05533
128,12,2.06675
130,12,2.07837
132,12,2.09013
134,12,2.10198
136,12,2.11387
138,12,2.12575
140,12,2.13757
142,12,2.14926
144,12,2.16079
146,12,2.17211
148,12,2.18315
150,12,2.19389
152,12,2.20426
154,12,2.21424
156,12,2.22377
158,12,2.23282
160,12,2.24136
162,12,2.24934
164,12,2.25674
166,12,2.26353
168,12,2.26969
170,12,2.27519
172,12,2.28001
174,12,2.28415
176,12,2.28758
178,12,2.29031
180,12,2.29232
-180,14,2.29761
-178,14,2.29891
-176,14,2.29925
-174,14,2.29863
-172,14,2.29706
-170,14,2.29456
-168,14,2.29115
-166,14,2.28685
-164,14,2.28171
-162,14,2.27574
-160,14,2.26899
-158,14,2.26149
-156,14,2.2533
-154,14,2.24446
-152,14,2.23501
-150,14,2.22502
-148,14,2.21454
-146,14,2.20363
-144,14,2.19235
-142,14,2.18075
-140,14,2.16891
-138,14,2.15688
-136,14,2.14473
-134,14,2.13253
-132,14,2.12033
-130,14,2.10821
-128,14,2.09624
-126,14,2.08446
-124,14,2.07295
-122,14,2.06177
-120,14,2.05097
-118,14,2.04061
-116,14,2.03075
-114,14,2.02144
-112,14,2.01273
-110,14,2.00466
-108,14,1.99728
-106,14,1.99062
-104,14,1.98472
-102,14,1.97961
-100,14,1.97532
-98,14,1.97186
-96,14,1.96926
-94,14,1.96752
-92,14,1.96666
-90,14,1.96668
-88,14,1.96758
-86,14,1.96934
-84,14,1.97197
-82,14,1.97544
-80,14,1.97973
-78,14,1.98483
-76,14,1.99069
-74,14,1.99729
-72,14,2.00459
-70,14,2.01255
-68,14,2.02112
-66,14,2.03027
-64,14,2.03993
-62,14,2.05005
-60,14,2.06058
-58,14,2.07147
-56,14,2.08264
-54,14,2.09405
-52,14,2.10563
-50,14,2.11731
-48,14,2.12904
-46,14,2.14075
-44,14,2.15237
-42,14,2.16385
-40,14,2.17512
-38,14,2.18612
-36,14,2.1968
-34,14,2.20709
-32,14,2.21694
-30,14,2.22629
-28,14,2.23509
-26,14,2.2433
-24,14,2.25086
-22,14,2.25774
-20,14,2.26389
-18,14,2.26927
-16,14,2.27386
-14,14,2.27763
-12,14,2.28054
-10,14,2.28258
-8,14,2.28372
-6,14,2.28396
-4,14,2.28328
-2,14,2.28168
0,14,2.27916
2,14,2.27572
4,14,2.27137
6,14,2.26612
8,14,2.25998
10,14,2.25297
12,14,2.24513
14,14,2.23647
16,14,2.22703
18,14,2.21684
20,14,2.20594
22,14,2.19438
24,14,2.18221
26,14,2.16946
28,14,2.1562
30,14,2.14247
32,14,2.12835
34,14,2.11387
36,14,2.09912
38,14,2.08414
40,14,2.06901
42,14,2.05379
44,14,2.03855
46,14,2.02336
48,14,2.00828
50,14,1.99338
52,14,1.97873
54,14,1.96439
56,14,1.95044
58,14,1.93693
60,14,1.92393
62,14,1.9115
64,14,1.8997
66,14,1.88858
68,14,1.8782
70,14,1.8686
72,14,1.85984
74,14,1.85195
76,14,1.84498
78,14,1.83895
80,14,1.83391
82,14,1.82987
84,14,1.82686
86,14,1.82489
88,14,1.82398
90,14,1.82412
92,14,1.82533
94,14,1.8276
96,14,1.83091
98,14,1.83527
100,14,1.84064
102,14,1.84701
104,14,1.85434
106,14,1.8626
108,14,1.87176
110,14,1.88177
112,14,1.89259
114,14,1.90416
116,14,1.91644
118,14,1.92937
120,14,1.94289
122,14,1.95693
124,14,1.97143
126,14,1.98633
128,14,2.00156
130,14,2.01704
132,14,2.03271
134,14,2.04849
136,14,2.06432
138,14,2.08012
140,14,2.09582
142,14,2.11136
144,14,2.12665
146,14,2.14164
148,14,2.15627
150,14,2.17046
152,14,2.18415
154,14,2.19729
156,14,2.20982
158,14,2.2217
160,14,2.23286
162,14,2.24327
164,14,2.25288
166,14,2.26166
168,14,2.26958
170,14,2.2766
172,14,2.28271
174,14,2.28787
176,14,2.29208
178,14,2.29533
180,14,2.29761
-180,16,2.30377
-178,16,2.30503
-176,16,2.30503
-174,16,2.30379
-172,16,2.30131
-170,16,2.29763
-168,16,2.29276
-166,16,2.28674
-164,16,2.27961
-162,16,2.27142
-160,16,2.26221
-158,16,2.25204
-156,16,2.24097
-154,16,2.22905
-152,16,2.21635
-150,16,2.20295
-148,16,2.18891
-146,16,2.17432
-144,16,2.15924
-142,16,2.14376
-140,16,2.12797
-138,16,2.11194
-136,16,2.09577
